wine_id,taster_id,location_id,winery_id
53365,NA,631,6674
53366,NA,628,9223
53367,11,437,11742
53368,15,1585,10357
53369,NA,868,10916
53370,NA,1385,12237
53371,16,269,3440
53372,16,281,3576
53373,16,276,3804
53374,16,265,3965
53375,18,677,7055
53376,18,675,7785
53377,13,1294,8126
53378,NA,864,563
53379,15,1578,9325
53380,NA,1440,9410
53381,9,561,14766
53382,13,1308,14803
53383,NA,1352,11561
53384,9,551,12184
53385,11,706,12789
53386,NA,859,13412
53387,NA,1490,14549
53388,9,573,14766
53389,16,1143,13115
53390,NA,1010,13406
53391,NA,990,14971
53392,NA,996,15016
53393,16,1133,153
53394,NA,1026,2507
53395,NA,996,2527
53396,16,245,2959
53397,11,461,3015
53398,16,273,3719
53400,16,281,4594
53401,9,52,4740
53402,13,1256,4905
53403,16,1132,5220
53404,19,1407,11716
53405,9,55,12192
53406,16,1170,12777
53407,NA,1026,13211
53408,19,1350,14265
53409,NA,1026,14872
53410,NA,1026,14923
53411,NA,1026,14942
53412,NA,1010,15051
53417,NA,1489,384
53418,NA,1348,1368
53419,17,1606,2089
53420,16,226,2648
53421,16,226,14195
53422,15,1606,14727
53423,13,167,16058
53424,13,187,16072
53425,15,1606,16336
53426,15,1606,5051
53427,16,534,6050
53428,3,111,7060
53429,NA,1499,7322
53430,11,1205,14398
53431,16,227,15904
53432,15,1616,16336
53433,15,1606,16605
53434,15,1606,1191
53435,16,226,2648
53438,3,111,8562
53439,NA,1440,9148
53440,15,1606,9189
53441,17,1615,9354
53442,NA,1440,9859
53443,13,181,10075
53444,NA,1487,10592
53445,3,112,10705
53446,15,1616,11692
53447,NA,1074,9841
53448,NA,633,10274
53449,15,1571,489
53450,16,585,4611
53451,16,616,6170
53452,18,675,7056
53453,11,1238,8024
53454,NA,1498,9269
53455,NA,1352,7108
53456,16,121,8095
53457,16,119,8095
53458,15,1574,6995
53459,9,1119,11939
53460,16,226,12441
53461,10,916,12527
53462,10,954,12580
53463,NA,1600,14541
53464,13,3,409
53465,13,7,693
53466,16,539,1048
53467,13,1302,1521
53468,NA,1440,14131
53469,NA,1499,14386
53470,9,1119,14414
53471,14,1332,14659
53473,2,1555,15179
53474,10,952,15373
53475,13,7,15385
53476,11,1232,1088
53477,13,1317,15838
53478,16,539,16630
53479,13,7,16690
53480,16,539,4458
53481,16,539,4529
53482,15,1613,5282
53483,NA,1348,5369
53484,10,918,5387
53485,11,1238,5626
53486,NA,1544,5795
53487,16,539,6474
53488,10,980,7241
53489,NA,404,5601
53490,NA,1440,11037
53492,NA,1368,13378
53494,15,404,12503
53495,NA,1468,10679
53496,NA,1362,15200
53497,15,1415,4825
53498,NA,1499,7910
53499,9,1468,10932
53500,15,1368,8029
53501,NA,404,13566
53502,NA,404,11192
53503,NA,1591,13633
53504,15,879,1809
53505,NA,1489,1883
53506,15,404,11629
53507,15,1415,4825
53508,NA,1362,15200
53509,NA,404,8427
53510,15,1440,11460
53511,15,452,9812
53513,NA,404,14370
53514,13,1387,15298
53515,NA,1368,4900
53516,9,1354,1793
53517,NA,1489,15995
53518,15,1254,11345
53519,8,1407,5491
53520,9,49,12278
53521,12,1481,10663
53522,8,1352,11117
53523,10,996,11888
53524,10,996,12732
53525,16,1146,12922
53526,12,1481,13009
53527,10,1021,13466
53528,16,404,8281
53529,12,1489,8878
53530,12,1457,9938
53531,13,1302,7398
53532,2,634,8097
53533,2,631,16023
53534,13,1302,5109
53535,18,650,5864
53536,13,1276,331
53537,13,1302,1395
53538,10,993,8774
53539,15,1578,9065
53540,12,1481,9276
53541,8,1413,9280
53542,2,633,16396
53543,10,996,1269
53544,16,1143,2371
53545,10,996,2541
53546,19,1369,2833
53547,16,241,3419
53548,16,241,3581
53553,10,1079,16014
53554,13,1301,16630
53562,10,1079,514
53563,16,504,1683
53564,17,1606,4566
53565,10,1079,7601
53566,16,510,8251
53567,16,526,8467
53568,16,510,12443
53569,16,510,13805
53579,16,295,13419
53580,13,167,13749
53581,17,1570,13864
53582,13,187,16507
53583,16,300,4383
53584,16,251,4517
53585,16,246,4721
53586,16,1142,5487
53587,16,1170,7765
53588,NA,1468,7846
53589,NA,1508,8323
53590,16,1162,11428
53591,19,1408,12243
53592,16,588,12256
53593,16,1162,12905
53594,NA,1440,13610
53595,16,1132,8900
53596,15,1571,65
53597,10,1073,2126
53598,16,295,2846
53599,16,229,3350
53600,16,1162,16565
53601,16,1146,2392
53602,16,1162,2405
53603,16,368,2649
53607,10,838,2536
53608,19,1385,5031
53609,19,1440,5232
53610,17,1606,5490
53611,16,521,7618
53612,16,513,7618
53613,16,513,7618
53614,2,1555,8026
53615,13,1280,13097
53616,17,1618,11020
53617,17,1615,11126
53618,8,1408,11745
53619,17,1618,11957
53620,8,1462,12181
53621,12,1457,12663
53622,17,1606,12829
53623,3,225,13293
53624,10,838,13346
53625,10,1011,13406
53626,8,1499,13730
53627,2,1555,14155
53628,8,1350,14265
53629,3,225,14574
53630,17,1618,14581
53631,17,1606,14727
53632,10,1008,14822
53633,10,1005,14877
53634,16,412,15581
53635,13,1286,13041
53636,17,1618,15541
53637,16,226,16521
53639,16,542,3171
53640,10,779,5022
53641,16,226,5765
53642,16,534,6004
53643,17,1615,6816
53646,3,111,12699
53647,NA,1382,12724
53648,16,226,13297
53649,NA,1468,15118
53650,NA,1440,9273
53651,15,1606,9810
53652,16,542,10805
53653,NA,1468,11036
53654,3,112,11592
53655,13,193,5078
53656,13,187,5275
53657,NA,1440,5606
53658,16,226,5718
53659,16,226,5763
53660,16,534,5819
53661,16,226,6218
53662,16,226,6368
53664,9,633,16396
53665,16,115,16723
53668,NA,1065,773
53669,16,114,1804
53670,NA,1519,4924
53671,NA,1499,6698
53672,16,115,7300
53673,16,126,7472
53674,NA,1065,15654
53675,15,1606,16358
53676,16,124,16567
53677,16,115,16723
53678,9,55,9952
53679,15,1616,10255
53680,NA,1468,10776
53681,16,124,11595
53682,15,1606,14727
53683,15,1606,15217
53684,NA,1481,12017
53685,13,1301,12313
53686,NA,1063,14348
53687,16,114,14625
53688,NA,1498,5544
53689,13,1250,10667
53690,8,1377,10710
53691,8,1408,10710
53692,8,1386,10878
53695,13,1279,11370
53696,12,1524,12648
53697,13,1301,13019
53698,16,338,6543
53699,8,1388,7094
53700,12,1490,7467
53701,8,1451,7490
53702,2,1554,8618
53703,19,1469,8817
53704,17,1606,8968
53705,8,1352,5768
53706,16,386,9018
53707,17,1606,9334
53708,12,1481,11462
53709,8,1352,11561
53710,8,1352,11561
53711,17,1606,11721
53712,12,1457,11859
53713,10,836,11886
53714,12,1396,12497
53715,8,1362,13147
53716,13,165,13700
53717,12,1489,14476
53718,8,1492,15055
53719,NA,1440,14425
53720,NA,1440,14451
53721,NA,1517,14075
53722,NA,1499,8849
53723,NA,1499,8849
53724,NA,1440,13991
53725,NA,1440,528
53726,NA,1440,8357
53727,NA,1440,1090
53728,NA,1499,7364
53729,NA,1440,7184
53730,NA,1362,9279
53731,NA,1440,1090
53732,NA,1440,1960
53733,NA,1440,6588
53734,NA,1440,7506
53735,NA,1520,8366
53736,NA,1508,10277
53737,NA,1520,13593
53738,NA,1508,2303
53739,NA,1440,14527
53740,13,1256,2736
53741,12,1489,2785
53742,16,404,2850
53743,17,1606,5282
53744,12,1489,5338
53745,10,929,5421
53746,12,1519,6678
53747,19,1468,7107
53748,9,62,8474
53749,10,982,8694
53750,19,1384,16307
53751,13,1301,2753
53752,13,1302,1481
53753,2,632,2279
53754,19,1440,16464
53755,10,927,2261
53756,13,183,5078
53757,10,761,5084
53758,19,1467,5526
53759,10,935,5427
53760,16,374,6288
53761,19,1440,6683
53762,15,1587,7135
53763,10,982,7342
53764,16,310,7507
53765,2,631,7898
53766,19,1368,8029
53767,16,404,9041
53768,17,1613,9329
53783,19,1468,5524
53784,19,1440,5525
53785,16,1146,5668
53786,16,588,5901
53787,2,628,7732
53788,19,1385,431
53789,15,1586,524
53790,16,1170,575
53791,12,1490,1204
53792,15,1587,2293
53793,10,996,2526
53794,10,996,2541
53795,10,996,2563
53796,19,1348,8305
53797,15,1578,8848
53798,15,1574,8884
53799,17,1606,16554
53800,17,1606,16554
53801,13,1308,16092
53802,12,1457,8315
53803,19,1499,8473
53804,19,1501,9743
53805,9,561,10036
53806,10,845,10633
53807,10,845,10683
53808,17,1608,11020
53809,13,1284,11309
53810,17,1343,11882
53811,13,1299,12734
53812,19,1499,13335
53813,10,722,13405
53814,19,1499,14250
53815,2,1561,15144
53816,8,1343,3519
53817,17,1618,361
53818,17,1615,361
53819,17,1617,361
53820,16,507,1048
53821,16,247,3206
53822,16,247,3273
53823,16,247,3506
53824,16,271,3857
53825,16,247,3873
53826,16,247,4586
53827,16,526,6168
53828,9,561,9823
53829,13,1250,6945
53830,15,1571,672
53831,13,1302,1519
53832,16,596,2664
53833,16,1143,2688
53834,9,574,2738
53835,8,1408,12255
53836,10,1026,8707
53837,13,183,9602
53838,13,1301,15645
53839,8,1379,16203
53840,13,175,406
53841,13,175,688
53842,10,1026,1855
53843,16,591,2808
53844,16,598,3133
53845,16,584,4060
53846,16,591,5846
53847,16,598,6458
53848,13,170,6604
53849,13,1301,13019
53850,15,1578,15573
53851,13,1302,16069
53852,13,170,16088
53853,12,1387,7603
53854,8,1465,7716
53855,13,1279,5065
53856,8,1415,7716
53857,8,1362,8034
53858,16,1170,157
53859,19,1499,8924
53860,8,1451,9550
53861,2,1561,10411
53862,14,706,16640
53863,8,1408,6774
53864,17,1616,423
53865,10,1037,686
53866,12,1370,1732
53867,19,1365,16611
53868,16,418,16680
53869,16,345,2241
53870,10,1037,2497
53871,12,1355,4716
53872,16,528,4820
53873,10,1020,5124
53875,16,521,6231
53876,16,374,6543
53877,12,1487,6761
53878,16,513,7618
53879,17,1606,7831
53880,17,1606,8442
53881,16,304,9025
53882,12,1483,9964
53883,7,1107,10114
53884,19,1468,10252
53885,12,1457,11859
53886,12,1487,12314
53887,16,396,12368
53888,12,1457,12776
53889,16,1162,12950
53890,11,1229,11686
53891,2,1559,8646
53892,11,1228,13395
53893,13,13,5351
53894,11,1222,1668
53895,9,555,2655
53896,19,1440,2833
53897,16,1137,158
53898,19,1348,312
53899,16,1143,428
53900,14,701,2296
53901,16,584,2936
53902,16,591,6174
53903,16,1162,12892
53904,17,1613,13871
53905,13,7,15150
53906,10,1073,15256
53907,16,619,16199
53908,16,331,9140
53909,10,809,7154
53910,16,619,7892
53911,13,7,2780
53912,16,597,3096
53913,16,589,5928
53914,16,591,5945
53915,8,1362,15142
53916,2,1554,15404
53917,11,1232,15798
53918,8,1362,16042
53919,10,828,2466
53920,15,1606,2597
53921,16,510,3293
53922,15,1606,4566
53923,16,585,4611
53924,13,1279,5096
53925,NA,1368,5828
53926,15,1616,7841
53927,19,1415,8156
53928,NA,1440,8193
53929,NA,1598,16455
53930,NA,1600,11082
53931,NA,1600,5153
53932,13,1256,7636
53933,13,1290,7817
53934,13,26,13583
53935,NA,1600,15162
53936,19,1415,12375
53937,13,26,13875
53938,15,1606,14160
53939,NA,1354,14721
53940,NA,1387,14741
53941,10,927,14778
53942,15,1613,15541
53943,15,1606,15541
53944,13,15,15664
53945,10,828,16711
53946,9,575,10263
53947,13,1302,10722
53948,17,1615,11126
53949,17,1602,2837
53950,16,247,3558
53951,16,257,3710
53952,16,282,3986
53953,16,281,4041
53954,16,251,4493
53955,15,1586,5543
53956,17,1618,5576
53957,16,1143,6651
53958,2,631,7475
53959,16,1132,8490
53960,8,1388,8585
53961,16,1132,8900
53963,13,26,1477
53970,12,1422,16615
53971,13,11,16744
53972,19,1385,750
53973,17,1618,851
53974,8,1451,968
53975,15,1586,1179
53976,16,265,1199
53977,15,1586,1258
53979,13,7,13777
53980,15,1612,14146
53981,15,1611,11410
53982,13,7,6844
53983,13,7,622
53984,NA,1468,10776
53985,NA,1457,14040
53986,NA,1063,10833
53987,16,111,8262
53988,18,212,9402
53989,13,7,7758
53990,13,7,14434
53991,13,1276,11899
53992,15,1612,14146
53993,NA,1508,2596
53994,NA,1060,9939
53995,NA,1499,13929
53996,15,1612,14146
53997,2,623,8435
53998,16,1132,8490
53999,16,1132,8900
54000,2,628,9224
54001,8,1408,10165
54002,16,1143,10410
54003,1,1592,10967
54004,16,386,6114
54005,16,368,6410
54006,13,7,6607
54007,16,1162,7153
54008,16,1162,7153
54009,16,423,7172
54010,13,11,7440
54011,10,845,7870
54012,13,4,8099
54013,1,1598,15800
54014,2,632,16572
54015,13,7,15451
54016,16,1143,11045
54017,16,1170,11765
54018,16,396,12155
54019,10,845,12228
54020,10,836,12410
54021,15,1586,12668
54022,15,1570,12849
54023,16,1170,12885
54024,16,1170,12903
54025,17,1606,10210
54026,13,142,11153
54027,13,167,11362
54028,19,1440,11479
54029,17,1343,11882
54030,17,1343,11882
54031,19,1468,13892
54032,NA,49,15183
54033,4,1600,15784
54034,10,1082,16026
54035,16,1153,16565
54036,13,1337,702
54037,8,1362,832
54038,8,1362,1310
54039,8,1528,1322
54040,16,1170,1616
54041,10,1042,2471
54042,16,591,3461
54043,16,247,3800
54044,16,246,4513
54045,16,1146,5668
54046,16,591,6022
54047,16,591,6022
54048,12,1423,7048
54049,16,423,7172
54050,19,1468,7565
54051,8,1415,7987
54052,16,1167,8028
54053,7,1180,9067
54054,7,1180,9067
54055,16,247,3340
54056,16,258,4263
54057,7,1183,5291
54058,16,1146,5668
54059,16,531,6162
54060,13,7,6578
54061,19,1440,6765
54062,13,1301,16754
54063,16,521,9030
54064,NA,1600,9045
54065,19,1508,9255
54066,16,526,10046
54067,16,510,10048
54068,NA,1345,11970
54069,NA,1598,14541
54070,13,7,322
54071,15,1586,2965
54072,16,258,2969
54073,16,247,3013
54074,16,246,3070
54075,13,7,14757
54076,13,1269,15752
54077,16,1146,15844
54078,7,147,16174
54080,13,1302,5401
54081,NA,1344,7356
54082,12,1423,7647
54083,NA,1345,11972
54084,19,1440,1263
54085,9,40,12288
54086,13,1250,10667
54087,NA,980,11779
54088,15,1586,14412
54089,18,1555,9301
54090,NA,1523,9996
54091,18,1559,10313
54092,9,40,10661
54093,13,1293,5255
54094,13,1302,5699
54095,NA,1362,7710
54096,13,1299,764
54097,NA,975,15994
54098,13,1264,8008
54099,NA,1519,354
54100,18,1555,585
54101,NA,1356,694
54102,13,1301,578
54103,NA,929,1283
54104,NA,1440,11531
54105,NA,1423,8563
54106,18,1540,8976
54107,NA,1440,10460
54108,NA,1352,11118
54109,13,1292,1436
54110,18,1553,2388
54111,13,1276,14111
54112,NA,960,14479
54113,13,1302,1499
54114,13,1302,5492
54115,12,1487,1570
54116,12,1490,1722
54117,10,1097,1920
54118,16,520,5767
54119,19,1468,14101
54120,16,404,1226
54121,12,1433,1981
54122,15,152,2670
54123,12,1519,2803
54124,16,404,2806
54126,3,226,5834
54127,12,1486,6192
54128,3,226,6381
54129,15,1574,6490
54130,13,7,6845
54131,3,225,7111
54132,12,1489,8181
54133,3,225,8264
54134,19,1440,9148
54135,12,1457,9209
54136,16,404,10188
54137,19,1498,10393
54138,10,1079,11661
54139,16,404,12334
54140,16,513,3389
54141,16,531,6527
54142,10,1079,11225
54143,12,1457,12802
54144,3,226,13208
54145,16,583,16681
54146,15,1615,7955
54147,NA,1362,10965
54148,NA,1481,1255
54149,NA,1370,1971
54150,NA,1362,10965
54151,NA,1499,9951
54152,NA,1468,178
54153,NA,1440,4292
54154,15,1606,10900
54155,NA,1370,16479
54156,NA,1457,11114
54157,NA,1457,11114
54158,13,187,13745
54159,NA,1348,14371
54160,NA,1457,172
54161,16,583,2936
54162,NA,1457,6764
54163,NA,1408,7303
54164,NA,1468,7704
54165,15,1587,309
54166,15,1586,700
54167,13,1284,912
54168,13,1284,912
54169,10,1074,936
54170,19,1507,1112
54171,13,1239,1470
54172,19,1499,1834
54173,13,1250,2564
54174,19,1440,5080
54175,15,1583,5460
54176,15,1586,12783
54184,15,1574,9751
54185,15,1587,9751
54186,19,1440,10156
54187,16,404,10188
54188,13,7,11009
54189,12,1487,11371
54190,12,1481,11462
54191,19,1498,12062
54192,19,1468,12249
54193,16,404,12334
54194,15,1574,6490
54196,NA,993,11184
54197,16,281,3037
54198,16,275,3717
54199,16,284,4125
54200,NA,993,6609
54201,NA,1498,7701
54202,NA,1520,9085
54203,NA,993,9555
54204,NA,1468,11036
54205,13,1302,16158
54206,NA,993,12601
54207,NA,993,12608
54208,16,281,2904
54209,16,276,3867
54210,NA,993,5212
54211,NA,1498,9365
54212,NA,993,9578
54213,16,281,10004
54220,16,368,7890
54222,14,1620,8078
54223,1,1600,8955
54224,16,1133,153
54225,10,845,763
54226,16,1154,1616
54227,16,1132,2430
54228,16,1136,2677
54229,15,1583,4846
54230,15,1586,4970
54231,15,1571,8388
54232,9,100,8826
54233,16,395,9018
54235,13,7,9204
54236,2,628,9990
54237,16,386,10278
54238,1,1598,10299
54239,1,1592,10967
54240,15,1571,5710
54241,16,386,6204
54242,13,7,6868
54243,14,701,8042
54244,1,1598,15800
54246,1,1600,16561
54247,16,1154,12985
54248,16,1154,6654
54249,13,1256,4920
54250,16,1154,12968
54251,16,1154,12983
54252,16,1154,965
54253,19,1388,6615
54254,16,1154,13066
54255,15,1613,7568
54256,16,1154,1890
54257,16,1154,11648
54258,16,1154,14780
54259,16,1154,12926
54260,16,1154,12984
54261,16,1154,5323
54262,16,1154,12969
54263,NA,1451,13873
54264,16,1154,1979
54265,19,1417,6615
54266,NA,1440,13991
54267,15,1606,14090
54268,10,1096,338
54269,10,1037,10837
54270,16,304,12116
54271,15,1606,12511
54272,16,386,3582
54273,15,1606,7286
54274,NA,1519,7627
54275,19,1416,16331
54276,15,1606,12588
54277,19,1350,7359
54278,NA,1359,8182
54279,16,1143,12906
54280,10,1011,13094
54281,13,1254,13101
54282,NA,1481,10663
54283,NA,1440,16511
54284,16,1142,161
54285,NA,1440,2833
54286,15,1586,4972
54287,13,1249,1432
54288,15,1571,5710
54289,16,226,6203
54290,16,226,6388
54291,13,1276,10925
54292,13,1264,5648
54293,13,13,16156
54294,13,1294,1541
54295,13,1,9721
54296,13,1276,11467
54297,19,1468,10393
54298,16,275,3723
54299,10,982,8238
54300,3,126,9098
54301,3,114,10179
54302,3,114,1804
54303,16,282,3027
54304,3,129,6939
54306,3,129,6939
54307,10,935,7342
54308,3,115,10521
54309,3,129,6939
54310,16,274,4321
54311,3,114,6827
54312,3,114,6827
54313,3,129,6939
54314,3,129,7115
54315,3,129,7115
54316,3,129,7674
54317,19,1498,10393
54318,10,982,10869
54319,12,1457,296
54320,10,982,5138
54321,15,1618,1744
54322,16,226,2652
54323,16,539,3400
54338,13,12,409
54339,11,1230,9217
54340,11,1232,9262
54341,13,1276,10566
54342,NA,1498,8569
54343,11,1232,8971
54344,15,1606,9077
54345,9,1117,11140
54346,NA,1454,11334
54347,11,1238,13252
54348,NA,1499,467
54349,2,1559,584
54350,19,1440,1324
54352,19,1416,14566
54353,15,1606,15217
54354,15,1606,15217
54357,NA,916,14935
54359,NA,1530,16368
54360,15,1606,16602
54362,NA,825,2693
54363,16,539,4458
54364,15,1614,5145
54365,15,1616,6723
54366,16,119,6740
54367,NA,1365,6977
54368,16,111,8609
54369,16,114,346
54370,NA,1490,522
54371,NA,1440,1162
54372,NA,823,2693
54373,NA,801,99
54374,9,565,527
54375,NA,921,698
54376,13,1294,1556
54377,13,1253,9650
54378,NA,1489,7627
54379,NA,1037,14793
54380,NA,1036,14948
54381,15,1618,15225
54382,NA,1037,15991
54383,NA,1498,1177
54384,NA,1037,2497
54385,16,304,2807
54386,16,304,6324
54387,16,310,6530
54388,16,389,6530
54389,16,328,9140
54390,16,400,9141
54391,15,1606,9810
54392,16,389,10276
54393,16,310,10276
54397,NA,1037,16711
54398,NA,1036,11481
54399,NA,1037,11719
54400,NA,1455,11757
54401,16,304,12116
54402,NA,1037,13194
54403,16,304,13459
54405,NA,1037,1105
54406,9,62,8471
54407,16,1132,8900
54408,2,632,9099
54409,10,801,9299
54410,10,801,9345
54411,19,1440,15761
54412,13,191,16060
54413,10,801,16262
54414,19,1468,16601
54415,13,165,15690
54416,16,531,4282
54417,10,801,5050
54418,9,70,5423
54419,12,1490,5623
54420,16,510,5967
54421,16,510,6009
54422,16,429,5946
54423,2,628,6671
54424,13,1258,6799
54425,10,801,6818
54426,10,801,6884
54427,19,1348,7537
54428,10,801,7673
54429,12,1457,7976
54430,15,1584,7986
54431,10,801,7990
54432,16,1132,9172
54433,16,1132,9172
54434,15,1576,9260
54435,9,55,9307
54436,NA,1387,14721
54437,10,775,14965
54438,10,775,15039
54439,NA,1387,15298
54440,13,7,503
54441,13,7,1988
54442,13,1302,2383
54443,15,1586,16500
54444,16,125,16586
54445,16,247,3926
54446,16,247,4141
54447,16,246,4459
54448,16,247,4571
54449,16,247,4599
54450,NA,1457,4833
54451,NA,1368,4900
54453,13,19,6566
54454,10,775,7144
54455,13,11,7422
54456,NA,1469,7735
54457,16,129,8201
54458,13,7,7396
54466,16,257,2959
54467,16,267,3569
54468,13,167,4729
54469,NA,1498,4762
54470,NA,1368,5817
54471,16,521,7618
54472,13,167,6931
54473,13,163,6931
54474,13,167,6931
54475,NA,984,7264
54476,18,652,372
54477,18,638,372
54478,18,638,372
54479,NA,1440,991
54480,16,281,1048
54481,NA,952,15989
54482,NA,1423,2298
54483,16,523,3398
54484,16,282,3643
54485,16,263,3667
54486,NA,1457,4786
54487,NA,1368,4900
54488,NA,1368,4900
54489,NA,1356,4958
54490,13,167,5106
54491,13,184,7660
54492,NA,1468,7846
54493,NA,1498,8235
54494,2,628,7725
54495,10,834,7818
54496,3,227,10325
54497,19,1518,11038
54498,13,1302,11760
54499,15,1587,12053
54500,16,404,12427
54501,13,1303,13184
54502,19,1468,13420
54503,12,1457,13625
54504,3,121,13862
54505,19,1382,14271
54506,13,1302,14341
54507,10,845,14347
54508,19,1401,14627
54509,10,848,14982
54510,16,1132,15027
54511,16,1153,10156
54512,9,52,9435
54513,12,1519,9688
54514,19,1498,9743
54515,10,877,10637
54516,12,1423,11433
54517,12,1519,12017
54518,8,1451,12220
54519,19,1468,12230
54520,8,1413,12343
54521,10,845,12495
54522,19,1385,13007
54523,8,1362,13427
54524,NA,1440,1089
54525,NA,1490,1710
54526,9,1113,2321
54527,10,996,14877
54528,10,996,16293
54529,NA,1519,16747
54530,9,1113,16475
54531,16,1133,5157
54532,16,1146,5668
54533,16,226,6451
54534,13,1308,6897
54535,10,996,7216
54536,15,1578,13054
54537,10,996,15292
54538,9,37,12271
54539,NA,1440,12482
54540,NA,1385,13007
54541,NA,819,13479
54542,NA,1490,13748
54543,NA,801,14437
54544,NA,1385,14994
54545,NA,1468,14994
54546,15,1618,15534
54547,NA,1365,15803
54548,13,7,16063
54549,16,531,9567
54550,13,175,9602
54551,NA,1457,10970
54552,19,1408,11120
54553,15,1606,1
54554,15,1606,1
54555,13,1303,12022
54556,15,1606,16554
54557,16,1162,7153
54558,NA,1373,8275
54559,16,526,8467
54561,13,1302,16061
54562,9,1113,11438
54563,NA,1049,144
54564,19,1403,1608
54565,19,1415,12149
54566,NA,1049,14348
54567,NA,1049,15283
54568,16,226,15904
54569,16,226,9014
54570,9,1119,9168
54571,NA,1049,9868
54572,16,400,10278
54573,16,397,10278
54574,15,1587,10369
54575,NA,1049,10846
54576,16,1132,12101
54577,NA,1440,726
54578,NA,1049,1641
54579,NA,1049,2304
54580,NA,819,14918
